ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
mes-1,118,2.819760884,0.558407425,4,,c_eleg,11.9796,11.7755,424,1138,2,c_bren,11.6939,11.63265,219,5763.5,2,c_rema,11.9796,11.62923333,256,3521,3,c_japo,11.6939,11.57823333,372,3668.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.83675,11.65390417,317.75,3522.791667,2.5,,,,,
far-2,119,2.853598015,0.557912074,4,,c_eleg,11.9796,11.9796,347,347,1,c_brig,11.9796,11.9796,489,489,1,c_rema,11.9796,11.9796,533,533,1,a_lumb,11.5714,11.39795,2904,4275.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87755,11.8341875,1068.25,1411.125,1.25,,,,,
far-1,119,2.853598015,0.557912074,4,,c_eleg,11.9796,11.9796,148,148,1,c_brig,11.9796,11.9796,159,159,1,c_rema,11.9796,11.9796,53,53,1,a_lumb,11.5714,11.39795,2904,4275.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87755,11.8341875,816,1158.875,1.25,,,,,
ceh-37,120,2.887435146,0.55712896,7,2,c_eleg,11.8571,11.8571,4688,4688,1,c_brig,11.3469,11.3469,6586,6586,1,c_bren,11.6939,11.6939,1138,1138,1,c_rema,11.6939,11.57655,2280,2861.25,4,c_japo,11.8571,11.8571,2384,4838.5,2,p_paci,11.8571,11.8571,1540,1540,1,p_exsp,11.5714,11.39795,1556,1668.5,4,NA,NA,NA,NA,NA,NA,c_eleg,11.9796,11.46598333,2982,6200,6,c_brig,11.6939,11.37245,619,2695.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.69677143,11.65522857,2881.714286,3331.464286,2,11.83675,11.41921667,1800.5,4447.75,5
sul-2,121,2.909993233,0.556795745,4,,c_eleg,11.8571,11.71425,4031,6619.5,2,c_brig,11.8571,11.8571,9003,9003,1,c_bren,11.8571,11.43147143,1434,4898,7,c_rema,11.8571,11.71425,3139,4946.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.67926786,4401.75,6366.75,3,,,,,
nhr-91,122,2.93255132,0.556214289,6,,c_eleg,11.8571,11.44385,22,2821.5,4,c_brig,11.6939,11.6939,5372,5372,1,c_bren,11.6939,11.45916667,30,2391.333333,3,c_rema,11.6939,11.487225,41,3135,4,p_paci,11.9796,11.66325,842,896,2,p_exsp,11.9796,11.413275,618,1203.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.81633333,11.52677778,1154.166667,2636.513889,3,,,,,
Y70D2A.1,123,2.955109407,0.555019076,6,,c_eleg,11.8571,11.8571,4937,4937,1,c_brig,11.6939,11.5204,5083,7142,2,c_bren,11.8571,11.66663333,5115,7128.666667,3,c_rema,11.8571,11.8571,4248,4248,1,p_paci,11.3367,11.3367,1055,1055,1,p_exsp,11.9796,11.91835,2330,3398,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76358333,11.69271389,3794.666667,4651.444444,1.666666667,,,,,
nlp-14,124,2.977667494,0.554742598,8,4,c_eleg,11.6939,11.6939,8486,8486,1,c_brig,11.3469,11.3469,515,515,1,c_bren,11.9796,11.614775,4675,8638.25,4,c_rema,11.9796,11.87755,3664,5949.25,4,c_japo,11.8571,11.51356667,3861,7365.333333,3,p_paci,11.8571,11.47082857,1332,5952.571429,7,p_exsp,11.8571,11.5136,1292,5670,6,a_lumb,11.8571,11.43875,449,24846.25,4,c_eleg,11.6939,11.4592,311,419,2,c_brig,11.2245,11.2245,542,542,1,c_rema,11.3469,11.3469,615,615,1,p_paci,11.2245,11.2245,914,1674,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.80355,11.55873378,3034.25,8427.831845,3.75,11.37245,11.313775,595.5,812.5,1.5
F32B5.2,125,3.000225581,0.552792954,5,,c_eleg,11.6939,11.6939,1701,1701,1,c_brig,11.5714,11.5714,6105,6105,1,c_bren,11.9796,11.64284,868,4250.4,5,c_rema,11.5714,11.45575,1038,4510.5,6,c_japo,11.6939,11.6939,2512,2512,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70204,11.611558,2444.8,3815.78,2.8,,,,,
cki-2,126,3.022783668,0.552779932,4,,c_eleg,11.8571,11.5408,693,1891.5,2,c_brig,11.8571,11.8571,1017,1017,1,c_bren,11.6939,11.63265,1096,6170.5,2,c_rema,11.8571,11.8571,743,743,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8163,11.7219125,887.25,2455.5,1.5,,,,,
sqv-8,127,3.045341755,0.551676783,7,,c_eleg,11.8571,11.68363333,998,1835.666667,3,c_brig,11.3469,11.2857,1585,2367.5,2,c_bren,11.8571,11.47616667,1003,3580.833333,6,c_rema,11.8571,11.8571,1106,3716,2,c_japo,11.5714,11.5714,246,246,1,p_paci,11.3367,11.3367,1227,1227,1,a_lumb,11.8571,11.71425,3278,3990,2,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66905714,11.56070714,1349,2423.285714,2.428571429,,,,,
cpz-2,128,3.067899842,0.551534419,4,,c_eleg,11.5714,11.5714,813,813,1,c_bren,11.8571,11.8571,547,547,1,c_rema,11.8571,11.70746667,628,1005,3,a_lumb,11.9796,11.9796,1106,1106,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8163,11.77889167,773.5,867.75,1.5,,,,,
frl-1,129,3.090457929,0.551414569,5,3,c_eleg,11.8571,11.66663333,692,1549.666667,3,c_brig,11.5714,11.5714,2405,2405,1,c_bren,11.9796,11.67346667,920,5243.666667,6,c_rema,11.6939,11.61223333,7669,9660.666667,3,p_exsp,11.5714,11.45405,747,1246.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.5714,11.49656667,2704,6082,3,c_brig,11.6939,11.6939,9661,9661,1,c_bren,11.6939,11.6939,834,2321.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.73468,11.59555667,2486.6,4021.1,3,11.65306667,11.62812222,4399.666667,6021.5,2
F37B12.1,130,3.113016016,0.550465998,5,5,c_eleg,11.8571,11.8571,6017,6017,1,c_brig,11.8571,11.8571,7614,7614,1,c_rema,11.8571,11.8571,5153,5153,1,c_japo,11.8571,11.55865,5538,7070.5,4,p_exsp,11.8571,11.8571,1703,1703,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.2245,11.2245,183,183,1,c_brig,11.5714,11.39795,711,988.5,2,c_bren,11.5714,11.5714,184,184,2,c_rema,11.5714,11.5714,179,318.5,2,p_paci,11.8571,11.8571,547,547,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8571,11.79741,5205,5511.5,1.6,11.55916,11.52447,360.8,444.2,1.6
M60.6,131,3.135574103,0.550374974,5,3,c_eleg,11.8571,11.8571,1375,1375,1,c_brig,11.2245,11.2245,4525,4525,1,c_bren,11.8571,11.8571,3001,3001,1,c_rema,11.8571,11.8571,2443,2443,1,a_lumb,11.9796,11.60205,1588,5313.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.9796,11.9796,2411,2411,1,c_brig,11.8571,11.5408,139,4123.5,2,a_lumb,11.5714,11.5714,1710,1710,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.75508,11.67957,2586.4,3331.5,1.2,11.8027,11.69726667,1420,2748.166667,1.333333333
pdf-1,132,3.15813219,0.549404987,5,3,c_eleg,11.8571,11.55916,1622,6358,5,c_brig,11.5714,11.5714,8283,8283,1,c_rema,11.5714,11.39795,3426,4724.5,2,p_paci,11.9796,11.65815,2945,6012.5,2,p_exsp,11.9796,11.65815,2030,5057.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.6939,11.6939,1136,1136,1,p_paci,11.8571,11.8571,649,745.5,2,p_exsp,11.8571,11.8571,2320,2320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.79182,11.568962,3661.2,6087.1,2.4,11.8027,11.8027,1368.333333,1400.5,1.333333333
lin-29,133,3.180690277,0.546095364,7,6,c_eleg,11.6939,11.6939,225,225,1,c_brig,11.6939,11.6939,1201,3133.5,2,c_bren,11.9796,11.84353333,1747,6018.666667,3,c_rema,11.6939,11.6939,2257,2257,1,c_japo,11.6939,11.5204,4619,9298.5,2,p_paci,11.3367,11.3367,23,23,1,p_exsp,11.5714,11.43466,4649,6227.4,5,NA,NA,NA,NA,NA,NA,c_eleg,11.5714,11.45405,8037,9383.5,2,c_brig,11.3367,11.3367,6476,6476,1,c_bren,11.5714,11.5714,7773,7773,1,c_japo,11.8571,11.59181667,4624,12619.83333,6,p_paci,11.5714,11.45915,1172,1508.5,2,a_lumb,11.2245,11.2245,1811,1811,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66618571,11.60242762,2103,3883.295238,2.142857143,11.52208333,11.43960278,4982.166667,6595.305556,2.166666667
dnj-27,134,3.203248365,0.546043915,5,4,c_eleg,11.6939,11.6939,1519,1519,1,c_brig,11.9796,11.9796,2111,6196,2,c_rema,11.9796,11.62923333,748,1732.333333,3,c_japo,11.2245,11.2245,1494,1914,2,p_exsp,11.9796,11.9796,1010,1010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.5714,11.5714,3717,3717,1,c_brig,11.3469,11.3469,7336,7336,1,p_exsp,11.6939,11.6939,6690,6690,1,a_lumb,11.5714,11.5714,14204,14204,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.77144,11.70136667,1376.4,2474.266667,1.8,11.5459,11.5459,7986.75,7986.75,1
dmd-6,135,3.225806452,0.545837625,5,,c_eleg,11.8571,11.71425,26420,28347.5,2,c_brig,11.6939,11.4592,11058,15245,2,c_bren,11.6939,11.4966,6970,19437,3,c_rema,11.9796,11.9796,5085,5085,1,p_exsp,11.3367,11.2806,3251,4870,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71224,11.58605,10556.8,14596.9,2,,,,,
mgl-2,136,3.248364539,0.544683146,5,,c_eleg,11.6939,11.6939,1556,1556,1,c_brig,11.9796,11.5561,971,5095,4,c_bren,11.6939,11.6939,1658,7888,2,c_rema,11.6939,11.6939,994,994,1,p_exsp,11.5714,11.5714,2990,2990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72654,11.64184,1633.8,3704.6,1.8,,,,,
T24C12.4,137,3.270922626,0.544497539,6,,c_eleg,11.6939,11.4898,3648,7848.5,4,c_bren,11.9796,11.719375,2567,6060.25,4,c_rema,11.9796,11.51632,2485,6220.6,5,c_japo,11.5714,11.49656667,5427,6660.666667,3,p_paci,11.6939,11.61223333,1164,1668.333333,3,p_exsp,11.6939,11.6939,1138,1138,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76871667,11.5880325,2738.166667,4932.725,3.333333333,,,,,
F46A8.11,138,3.293480713,0.544242872,4,4,c_eleg,11.9796,11.91835,87,528.5,2,c_brig,11.8571,11.602,494,745,2,c_bren,11.8571,11.58083077,501,4055.153846,13,c_rema,11.9796,11.5510027,303,7779.648649,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.8571,11.8571,1075,1075,1,c_brig,11.3367,11.3367,3862,3862,1,c_bren,11.9796,11.65815,1069,1969.5,2,c_rema,11.8571,11.64078,588,1790.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.91835,11.66304587,346.25,3277.075624,13.5,11.757625,11.6231825,1648.5,2174.275,2.25
sox-4,139,3.3160388,0.544117564,8,,c_eleg,11.8571,11.8571,2275,2275,1,c_brig,11.8571,11.8571,3218,3218,1,c_bren,11.5714,11.39795,3194,3273.5,2,c_rema,11.8571,11.602,952,1579,2,c_japo,11.5714,11.5714,8855,8855,1,p_paci,11.8571,11.8571,4410,4410,1,p_exsp,11.3469,11.3469,11207,11207,1,a_lumb,11.2245,11.2245,5990,5990,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.642825,11.58925625,5012.625,5100.9375,1.25,,,,,
ttr-29,140,3.338596887,0.543897688,4,,c_eleg,11.9796,11.9796,2170,2170,1,c_bren,11.8571,11.8571,814,814,1,c_rema,11.9796,11.5136,985,1478.333333,3,c_japo,11.5714,11.5714,469,469,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.846925,11.730425,1109.5,1232.833333,1.5,,,,,
vang-1,141,3.361154974,0.541958155,7,,c_eleg,11.5714,11.45915,1478,3716,2,c_brig,11.9796,11.517,3573,4360,3,c_bren,11.8571,11.63263333,3104,3706.333333,3,c_rema,11.9796,11.517,1841,2169.666667,3,c_japo,11.3469,11.3469,191,191,1,p_exsp,11.3367,11.3367,880,880,1,a_lumb,11.8571,11.8571,1855,1855,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70405714,11.52378333,1846,2411.142857,2,,,,,
jac-1,142,3.383713061,0.541330825,5,,c_eleg,11.5714,11.5714,30993,30993,1,c_brig,11.5714,11.34013333,201,13380.33333,3,c_bren,11.6939,11.6939,4109,4109,1,c_rema,11.8571,11.602,291,686,2,c_japo,11.9796,11.9796,718,718,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.73468,11.63740667,7262.4,9977.266667,1.6,,,,,
ras-1,143,3.406271148,0.540187646,5,4,c_eleg,11.5714,11.5714,5317,5317,1,c_brig,11.3469,11.3469,2288,2288,1,c_bren,11.8571,11.8571,8370,8370,1,c_rema,11.8571,11.8571,5474,5474,1,c_japo,11.8571,11.602,564,2791,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.9796,11.7755,3749,4665,2,c_brig,11.3469,11.3469,4951,4951,1,c_bren,11.5714,11.39795,4308,6089.5,2,a_lumb,11.2245,11.2245,5612,5612,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.69792,11.6469,4402.6,4848,1.2,11.5306,11.4362125,4655,5329.375,1.5
lgc-42,144,3.428829235,0.540023032,5,4,c_eleg,11.6939,11.42176667,167,5443,3,c_bren,11.9796,11.91835,2070,2635.5,2,c_rema,11.6939,11.63265,1574,5141.75,4,p_paci,11.8571,11.60814,11795,20009.2,5,p_exsp,11.8571,11.7755,27348,27876,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3469,11.3469,3831,3831,1,c_brig,11.8571,11.5408,193,390.5,2,c_rema,11.5714,11.5714,289,289,1,p_exsp,11.6939,11.6939,1895,1895,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.81632,11.67128133,8590.8,12221.09,3.2,11.617325,11.53825,1552,1601.375,1.25
ZK131.11,145,3.451387322,0.539234548,5,5,c_eleg,11.8571,11.8571,161,161,1,c_brig,11.9796,11.83675,12555,12621,2,c_bren,11.8571,11.44751429,3102,14891.57143,7,c_rema,11.8571,11.8027,270,4119.666667,3,c_japo,11.9796,11.469375,6248,23721,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.6939,11.6939,23466,23466,1,c_brig,11.9796,11.83675,3025,9781.5,2,c_bren,11.6939,11.4592,1661,3888.75,4,c_rema,11.3367,11.2806,231,4939.75,4,c_japo,11.9796,11.5578,815,5224.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9061,11.68268786,4467.2,11102.84762,3.4,11.73674,11.56565,5839.6,9460.066667,2.8
saeg-1,146,3.473945409,0.539126587,4,3,c_eleg,11.8571,11.8571,4302,4302,1,c_brig,11.8571,11.7755,2632,5890.5,2,c_bren,11.9796,11.9796,2134,2134,1,c_rema,11.9796,11.67345,3835,11635.625,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.2245,11.2245,4281,4281,1,c_bren,11.9796,11.66325,6703,7039,2,c_rema,11.9796,11.84353333,11708,12803.33333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.91835,11.8214125,3225.75,5990.53125,3,11.7279,11.57709444,7564,8041.111111,2
atf-2,147,3.496503497,0.538669727,7,,c_eleg,11.9796,11.7755,897,2309,2,c_bren,11.9796,11.59183333,43,3047,6,c_rema,11.9796,11.517,1305,3095,3,c_japo,11.2245,11.2245,468,468,1,p_paci,11.6939,11.5204,1640,2304.5,2,p_exsp,11.6939,11.57823333,1831,2777,3,a_lumb,11.6939,11.4592,32,6236.5,4,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74928571,11.52380952,888,2891,3,,,,,
ceh-24,148,3.519061584,0.536788635,5,,c_eleg,11.6939,11.6939,4501,4501,1,c_brig,11.5714,11.5714,4202,4202,1,c_bren,11.6939,11.53743333,4980,7089.333333,3,c_rema,11.9796,11.9796,2551,2551,1,c_japo,11.5714,11.5714,3210,3210,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70204,11.67074667,3888.8,4310.666667,1.4,,,,,
wrk-1,149,3.541619671,0.536671155,8,,c_eleg,11.8571,11.658125,2458,4538.25,4,c_brig,11.9796,11.8027,5475,6415.333333,3,c_bren,11.5714,11.38093333,2862,6437.666667,3,c_rema,11.8571,11.5867,2326,5360,4,c_japo,11.5714,11.39795,6074,8890.5,2,p_paci,11.5714,11.47956,455,8149,5,p_exsp,11.3469,11.3418,261,5799,2,a_lumb,11.5714,11.34013333,4865,14705.33333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6657875,11.49848771,3097,7536.885417,3.25,,,,,
C23H3.9,150,3.564177758,0.535302244,5,,c_eleg,11.9796,11.9796,3848,3848,1,c_brig,11.3367,11.3367,1058,3239.5,2,c_bren,11.6939,11.6939,6051,6051,1,c_rema,11.5714,11.5714,633,633,1,c_japo,11.8571,11.63263333,77,3240,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68774,11.64284667,2333.4,3402.3,1.6,,,,,
sax-2,151,3.586735845,0.534990107,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c_eleg,11.9796,11.83675,16040,16777,2,c_brig,11.9796,11.56324,1464,11149.4,5,c_bren,11.6939,11.45625714,2594,22474.42857,7,c_rema,11.9796,11.6454,7134,14592.75,4,c_japo,11.9796,11.9796,3875,3875,1,p_exsp,11.8571,11.5481,8594,25414.28571,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,11.91156667,11.67155786,6616.833333,15713.81071,4.333333333
bnc-1,152,3.609293932,0.534813198,5,,c_eleg,11.9796,11.9796,23,23,1,c_bren,11.8571,11.8571,87,87,1,c_rema,11.3367,11.3367,72,72,1,p_exsp,11.9796,11.66325,1791,3717.5,2,a_lumb,11.8571,11.5969,7265,10266,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.80202,11.68671,1847.6,2833.1,1.4,,,,,
rps-25,153,3.631852019,0.534386232,5,,c_eleg,11.3367,11.3367,5701,5701,1,c_brig,11.9796,11.84353333,3793,8333,3,c_bren,11.9796,11.7376,453,10125.28571,7,c_rema,11.8571,11.5051,4429,20895.66667,6,c_japo,11.8571,11.5408,1581,1863,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.80202,11.59274667,3191.4,9383.590476,3.8,,,,,
Y77E11A.2,154,3.654410106,0.533889021,4,,c_eleg,11.8571,11.497425,2481,3934.5,4,c_brig,11.5714,11.5714,3112,3112,1,c_rema,11.8571,11.79182,1730,3667.8,5,c_japo,11.8571,11.8571,2225,2225,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.785675,11.67943625,2387,3234.825,2.75,,,,,
zig-4,155,3.676968193,0.533385069,5,,c_eleg,11.8571,11.7755,9673,10066,2,c_brig,11.5714,11.45576667,2181,5019.333333,3,c_bren,11.6939,11.428575,4341,7095.25,4,c_rema,11.6939,11.4592,5950,6349.5,2,a_lumb,11.8571,11.8571,3252,3252,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.73468,11.59522833,5079.4,6356.416667,2.4,,,,,
