ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
pdfr-1,111,1.143269132,0.569832648,5,5,c_eleg,14.0918,12.49316667,1461,3289.333333,3,c_brig,12.8673,11.8044,605,7133,6,c_rema,14.0918,12.23654545,48,14402.36364,22,c_japo,11.3265,11.2653,176,9900.666667,3,p_exsp,13.9592,13.9592,6554,6554,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.137725,6539,7211.25,4,c_brig,13.2245,12.4927,2402,8119,7,c_rema,12.0612,12.0612,293,293,1,c_japo,13.7347,13.7347,1009,1009,1,a_lumb,11.2959,11.2959,9941,9941,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.26732,12.35172242,1768.8,8255.872727,7,12.63672,12.344445,4036.8,5314.65,2.8
K01A11.1,112,1.153568854,0.56967067,5,,c_eleg,13.9592,12.4449,3262,4246.6,5,c_brig,13.7347,12.1719,273,7447.461538,13,c_bren,12.8673,12.42855,778,3237.25,4,c_rema,12.8673,12.27142,1045,2785.8,5,p_exsp,13.7347,11.8291,2528,5282.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43264,12.229174,1577.2,4599.922308,6.2,,,,,
chdp-1,113,1.163868576,0.56899343,6,,c_eleg,13.602,12.43875,1882,5377,2,c_brig,12.1939,11.50851667,102,3507.333333,6,c_bren,14.0918,12.22992,784,4469.8,15,c_rema,13.9592,12.16835,2366,9269.75,4,p_paci,12.8673,12.316325,81,2818,4,a_lumb,13.9592,12.55105,3682,4033.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.44556667,12.20215194,1482.833333,4912.563889,5.5,,,,,
ZK856.6,114,1.174168297,0.568346395,5,1,c_eleg,13.602,12.533125,913,4239,4,c_brig,14.0918,12.06121667,1463,3561,6,c_bren,13.2245,12.56268571,895,6023.142857,7,c_rema,13.602,12.72242,4576,5370.4,5,a_lumb,11.6837,11.6837,4639,4639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,786,786,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2408,12.31262948,2497.2,4766.508571,4.6,11.3265,11.3265,786,786,1
Y51H7BR.7,115,1.184468019,0.567084608,4,2,c_eleg,13.9592,12.96256667,1573,2341.333333,3,c_brig,14.0918,12.45771429,30,731.7142857,7,c_rema,13.7347,12.89795,445,916,2,a_lumb,13.7347,12.46532,3443,10373.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.2959,12.2959,248,248,1,c_brig,11.8776,11.8776,2675,2675,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8801,12.69588774,1372.75,3590.561905,4.25,12.08675,12.08675,1461.5,1461.5,1
ipla-2,116,1.194767741,0.567013658,7,,c_eleg,13.7347,12.87245,1054,3418.5,2,c_brig,12.6531,12.2262,6040,7071.166667,6,c_bren,12.6531,12.6531,1839,1839,1,c_rema,13.2245,12.2449,2230,4807,4,p_paci,12.8673,12.8673,625,625,1,p_exsp,11.1122,11.1122,373,373,1,a_lumb,12.4184,12.4184,5029,5029,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66618571,12.34207857,2455.714286,3308.952381,2.285714286,,,,,
C54G7.1,117,1.205067463,0.56698833,7,,c_eleg,13.2245,12.7092,232,1089,2,c_brig,14.0918,12.68365,766,1661.5,2,c_bren,12.551,11.96256667,2035,2777.666667,3,c_rema,14.0918,13.2551,1697,2577,2,p_paci,12.2959,11.8112,1225,1291.5,2,p_exsp,12.2959,11.8112,1210,1276.5,2,a_lumb,12.1939,12.1939,4418,4418,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96354286,12.3466881,1654.714286,2155.880952,2,,,,,
lntl-1,118,1.215367185,0.566502368,4,3,c_eleg,13.7347,12.87245,1001,2350.5,2,c_brig,13.7347,12.14795,215,1413.75,4,c_bren,13.7347,12.36938,1548,3946.2,5,c_rema,13.7347,12.64283333,1814,2114.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.8673,1566,1566,1,c_japo,11.1429,11.1429,1078,1078,1,a_lumb,13.602,12.82821667,2038,8544,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7347,12.50815333,1144.5,2456.279167,3.5,12.5374,12.27947222,1560.666667,3729.333333,2.666666667
gyg-1,119,1.225666907,0.56609003,6,3,c_eleg,12.4184,12.4184,379,379,1,c_brig,12.8673,12.14286667,2793,3838.333333,3,c_rema,13.9592,13.2857,3114,3859.333333,3,c_japo,13.7347,12.170925,2711,4697.125,8,p_paci,13.602,13.602,730,730,1,p_exsp,12.8673,12.8673,726,726,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,144,144,1,c_rema,12.0102,12.0102,530,530,1,p_exsp,12.6531,12.6531,2275,2494,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.24148333,12.74786528,1742.166667,2371.631944,2.833333333,11.9966,11.9966,983,1056,1.333333333
ipla-7,120,1.235966629,0.566054885,7,3,c_eleg,12.1939,11.55443333,3625,4062.666667,3,c_brig,14.0918,12.12856,780,2821,5,c_bren,13.9592,12.4796,1568,3359.4,5,c_rema,14.0918,12.70915,616,1673,2,c_japo,13.2245,12.6454,911,4348.5,4,p_exsp,14.0918,12.64282,1137,4144.4,5,a_lumb,12.4184,11.87245,2597,2652.5,2,NA,NA,NA,NA,NA,NA,c_eleg,12.2959,11.515275,1098,2062.5,4,c_brig,11.6837,11.6837,345,345,1,c_bren,11.1122,11.1122,348,348,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.43877143,12.29034476,1604.857143,3294.495238,3.714285714,11.69726667,11.43705833,597,918.5,2
egl-5,121,1.246266351,0.565227955,6,,c_eleg,12.8673,12.69895,9171,14375.25,4,c_bren,14.0918,13.14431429,533,11975.42857,7,c_rema,13.9592,12.42857273,2524,13373.63636,11,c_japo,13.2245,11.89796667,197,7598.666667,3,p_paci,12.4184,12.4184,4178,4178,1,p_exsp,12.4184,11.78065,537,2366.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.16326667,12.39480895,2856.666667,8977.9136,4.666666667,,,,,
kqt-3,122,1.256566073,0.565183209,4,7,c_eleg,13.602,12.19998,2997,6570.4,5,c_bren,13.602,12.737225,896,6060.75,4,c_rema,13.602,12.46425,902,3329.25,4,a_lumb,14.0918,12.788225,1779,4013.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,12.357125,1126,5048.5,4,c_brig,12.8673,11.95041429,905,6879.857143,7,c_bren,12.8673,12.21088333,249,7344.666667,6,c_rema,11.2959,11.2959,378,378,1,c_japo,11.6837,11.5041,1039,1266.2,5,p_exsp,12.4184,12.2398,823,910,2,a_lumb,11.2959,11.2194,2916,11422.5,2,NA,NA,NA,NA,NA,NA,13.72445,12.54742,1643.5,4993.5375,4.25,12.23614286,11.82537466,1062.285714,4749.960544,3.857142857
msi-1,123,1.266865795,0.565038036,6,7,c_eleg,13.602,12.37245,1043,2168,2,c_bren,13.2245,11.91428,5788,9783,5,c_rema,13.602,12.5629,151,4943.833333,6,c_japo,13.7347,12.37245,85,5267.75,4,p_paci,11.6837,11.5051,12,962.5,2,p_exsp,11.3265,11.3265,12,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1429,11.1429,2656,2656,1,c_brig,13.2245,12.1862,226,3351.75,4,c_bren,14.0918,12.2959,3389,4920.333333,3,c_rema,12.8673,11.8204,1467,3886.4,5,c_japo,11.3265,11.21935,844,2310.5,2,p_paci,11.1633,11.1633,334,334,1,p_exsp,11.1633,11.1633,337,337,1,NA,NA,NA,NA,NA,NA,12.86223333,12.00894667,1181.833333,3856.180556,3.333333333,12.13994286,11.57019286,1321.857143,2542.283333,2.428571429
R01E6.7,124,1.277165517,0.564769891,7,5,c_eleg,14.0918,12.71426,974,3668.4,5,c_brig,12.8673,12.1607,1698,1926,4,c_bren,14.0918,12.65643333,819,1893.333333,3,c_rema,12.551,12.551,1594,1594,1,c_japo,13.9592,12.7653,1631,5017,3,p_exsp,13.602,12.8316,162,379,2,a_lumb,13.2245,11.59638889,152,10310.22222,9,NA,NA,NA,NA,NA,NA,c_eleg,11.6837,11.6837,1259,1259,1,c_brig,11.1429,11.1429,1589,1589,1,c_bren,11.3265,11.3265,482,482,1,p_paci,13.602,13.602,3302,3302,1,p_exsp,12.0612,12.0612,1816,1816,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.48394286,12.4679546,1004.285714,3541.136508,3.857142857,11.96326,11.96326,1689.6,1689.6,1
B0563.6,125,1.287465238,0.563393354,6,5,c_eleg,13.9592,13.15816667,920,7823,6,c_brig,12.2959,12.18366667,2449,8294,3,c_bren,13.7347,12.65986667,641,4992.333333,6,c_rema,13.7347,12.07958,309,3404.6,5,c_japo,12.551,11.67346667,679,3797.333333,3,a_lumb,12.4184,12.4184,4900,4900,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.95236667,1224,2517.666667,3,c_brig,12.8673,12.17683333,467,1989,3,c_bren,12.0612,12.0612,252,252,1,c_japo,11.1633,11.1633,837,837,1,p_paci,11.1122,11.1122,511,511,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.11565,12.36219111,1649.666667,5535.211111,4,12.01426,11.69318,658.2,1221.333333,1.8
ksr-1,126,1.29776496,0.563203114,5,6,c_eleg,12.8673,12.1811,397,2394.5,4,c_brig,14.0918,14.0918,3385,3385,1,c_bren,14.0918,12.65643333,1748,2354.333333,3,c_rema,14.0918,13.3214,2181,2276.5,2,c_japo,13.9592,13.9592,2038,2038,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1429,11.1429,6929,6929,1,c_brig,12.1939,11.489775,3943,6359.75,4,c_bren,13.7347,12.20408,4474,6192.8,5,c_rema,12.551,11.8214,297,2271.25,4,c_japo,11.3265,11.3265,3400,3400,1,a_lumb,13.7347,12.11905,3693,14531.83333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.82038,13.24198667,1949.8,2489.666667,2.2,12.44728333,11.68395083,3789.333333,6614.105556,3.5
nlp-2,127,1.308064682,0.562472401,6,,c_eleg,13.9592,11.805,4126,10274.22222,9,c_bren,13.2245,13.2245,244,244,1,c_rema,14.0918,14.0918,251,251,1,p_paci,12.2959,12.2959,2731,2731,1,p_exsp,11.3265,11.3265,452,452,1,a_lumb,11.1122,11.1122,537,537,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66835,12.30931667,1390.166667,2414.87037,2.333333333,,,,,
ndnf-1,128,1.318364404,0.562428544,5,4,c_eleg,13.602,13.0765,1370,1404.5,2,c_brig,13.7347,13.7347,763,763,1,c_bren,13.9592,13.7806,523,1291.5,2,c_rema,12.2959,12.15305,1028,1649,4,a_lumb,12.6531,11.9898,6134,10732,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.0969,1734,1991.5,2,c_bren,12.8673,12.8673,662,662,1,p_exsp,12.0612,12.0612,224,224,1,a_lumb,12.0612,11.69385,5273,6314,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.24898,12.94693,1963.6,3168,2.2,12.46425,12.1798125,1973.25,2297.875,1.5
nlp-14,129,1.328664126,0.56158214,8,,c_eleg,13.9592,12.34694,1439,4059.6,5,c_brig,12.8673,12.8673,72,72,1,c_bren,12.6531,11.66156667,736,6489.666667,6,c_rema,13.602,12.14286667,35,5451.666667,3,c_japo,12.8673,12.8673,1667,2137.5,2,p_paci,11.8776,11.8776,7362,7362,1,p_exsp,11.8776,11.78065,6835,7153,2,a_lumb,12.8673,11.92854,15212,21113,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.821425,12.18409542,4169.75,6729.804167,3.125,,,,,
nhr-91,130,1.338963848,0.55763574,5,8,c_eleg,13.2245,12.12828571,187,2222.285714,7,c_bren,13.602,12.16552222,223,7687,9,c_rema,13.602,12.0187,364,3889.666667,6,p_paci,11.3265,11.3265,936,936,1,p_exsp,12.8673,12.47276667,701,1645.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,13.2245,580,748.5,2,c_brig,13.2245,12.01703333,664,2881.666667,3,c_bren,13.2245,12.4541,605,3018.5,2,c_rema,13.2245,13.2245,667,667,1,c_japo,11.1429,11.1429,2138,2138,1,p_paci,12.6531,11.98572,488,2498.6,5,p_exsp,11.3265,11.3265,785,785,1,a_lumb,11.3265,11.3265,11344,12204.33333,3,12.92446,12.02235492,482.2,3276.12381,5.2,12.418375,12.08771917,2158.875,3117.7,2.25
cpg-9,131,1.34926357,0.557590185,4,1,c_eleg,12.6531,12.6531,82,82,1,c_brig,14.0918,14.0918,132,132,1,c_bren,14.0918,13.10883333,183,707.6666667,3,c_rema,14.0918,12.83266,186,619.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.2959,12.2959,1418,1418,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.732125,13.17159833,145.75,385.2166667,2.5,12.2959,12.2959,1418,1418,1
sprr-3,132,1.359563292,0.557577187,5,,c_eleg,13.2245,12.59183333,2628,5785.333333,3,c_brig,13.602,12.5986,4484,4909.666667,3,c_bren,13.602,11.78751765,1388,8670.294118,17,c_rema,13.9592,12.24636429,1188,10819.57143,14,a_lumb,12.1939,12.1939,2426,2426,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.31632,12.28364305,2422.8,6522.173109,7.6,,,,,
vab-15,133,1.369863014,0.5561052,7,,c_eleg,13.7347,12.87245,3447,5811.5,2,c_brig,12.6531,12.2262,952,3234.833333,6,c_bren,12.4184,11.81838,2353,2940.6,5,c_rema,13.2245,12.2449,318,2789,4,c_japo,13.602,13.602,1034,2433,2,p_exsp,13.602,12.01356667,597,1575,3,a_lumb,12.0612,11.6939,2833,8060.333333,3,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.04227143,12.35305667,1647.714286,3834.895238,3.571428571,,,,,
bet-1,134,1.380162736,0.555729458,5,8,c_eleg,12.8673,12.5816,381,813.5,2,c_brig,13.602,13.602,2338,2338,1,c_bren,13.9592,12.92446,408,2218.4,5,c_rema,13.7347,13.0068,22,1423.333333,3,c_japo,13.2245,13.2245,919,919,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.6837,11.4133,6241,6687.5,2,c_brig,11.6837,11.6837,5553,5553,1,c_bren,11.3265,11.3265,2424,2424,1,c_rema,12.0102,11.5544,919,1430,3,c_japo,11.3265,11.3265,3183,3183,1,p_paci,11.3265,11.3265,790,790,1,p_exsp,13.602,12.94895,2997,4432,2,a_lumb,14.0918,12.2015,5104,12669.25,4,13.47754,13.067872,813.6,1542.446667,2.4,12.1313625,11.72266875,3401.375,4646.09375,1.875
srx-7,135,1.390462458,0.555452415,5,4,c_eleg,14.0918,12.5374,415,2085.666667,3,c_brig,13.602,12.1569,21,1595.375,8,c_bren,13.9592,12.28912222,14,1622.888889,9,c_rema,12.0612,11.7602,186,420,2,p_paci,12.6531,12.4745,1353,1405.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.1939,11.9388,569,960.5,2,c_brig,12.8673,12.2755,1243,2381,2,c_rema,12.2959,12.2959,590,590,1,p_paci,14.0918,12.21059091,1091,5461.272727,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.27346,12.24362444,397.8,1425.886111,4.8,12.862225,12.18019773,873.25,2348.193182,4
pat-2,136,1.400762179,0.55528298,8,,c_eleg,12.1939,11.4204,33,3378,5,c_brig,13.9592,12.14692,419,4093.2,5,c_bren,13.2245,12.24491667,326,3758.5,6,c_rema,13.9592,12.10818,393,3398.8,5,c_japo,13.9592,12.844375,2527,6336.75,4,p_paci,13.2245,12.32653333,85,1128.666667,3,p_exsp,12.2959,11.8112,109,1259,2,a_lumb,12.4184,12.4184,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.15435,12.16511563,487.25,2919.864583,3.875,,,,,
npr-5,137,1.411061901,0.555092178,7,6,c_eleg,12.8673,11.76528,2446,7472,5,c_brig,13.9592,12.06703571,145,8079,14,c_bren,13.9592,12.55175357,397,8197.107143,28,c_rema,13.9592,12.76191667,358,4209.166667,6,c_japo,13.9592,12.54988889,460,9943.444444,9,p_paci,13.9592,12.64285,3308,8477.25,4,a_lumb,12.4184,11.62926667,3201,4732.333333,3,NA,NA,NA,NA,NA,NA,c_eleg,11.1429,11.1429,1895,1895,1,c_brig,11.6837,11.6837,3400,3400,1,c_bren,13.9592,12.2024,221,613.6666667,6,c_rema,12.2959,12.2959,2389,2389,1,c_japo,11.3265,11.3265,7140,7140,1,a_lumb,11.6837,11.405625,2822,5442,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5831,12.28114164,1473.571429,7301.471655,9.857142857,12.01531667,11.67617083,2977.833333,3479.944444,2.333333333
cwn-2,138,1.421361623,0.554341039,6,,c_eleg,12.1939,11.55443333,321,906.3333333,3,c_brig,14.0918,12.12856,6844,8175,5,c_bren,13.9592,12.4796,1668,3628.6,5,c_rema,14.0918,12.70915,4645,5702,2,c_japo,13.2245,12.6454,2286,4904.5,4,a_lumb,13.602,11.98193077,182,25017.76923,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5272,12.24984568,2657.666667,8055.700427,5.333333333,,,,,
F35C12.3,139,1.431661345,0.553444555,4,,c_eleg,13.602,13.602,1227,1227,1,c_brig,13.602,12.03468,852,9400.2,15,c_bren,13.7347,12.4388,318,1263.5,2,c_rema,13.9592,12.09268333,2473,9134.833333,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.724475,12.54204083,1217.5,5256.383333,7.5,,,,,
F09C8.1,140,1.441961067,0.551780502,6,3,c_eleg,14.0918,12.14868571,1139,7265.857143,7,c_brig,11.3265,11.3265,1353,1858.5,2,c_bren,13.7347,11.7211,3324,8057.166667,6,c_rema,12.8673,11.604575,664,5271.5,4,c_japo,14.0918,13.03468,2783,5068.8,5,p_paci,12.0612,12.0612,577,577,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1429,11.1429,3336,3336,1,c_bren,11.3265,11.3265,1422,1422,1,p_paci,14.0918,12.43875,415,3626.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.02888333,11.98279012,1640,4683.137302,4.166666667,12.18706667,11.63605,1724.333333,2794.75,2
tol-1,141,1.452260789,0.55092717,6,4,c_eleg,13.7347,12.77142,1228,10406,5,c_brig,13.2245,11.997475,846,6255,8,c_bren,12.8673,12.020425,671,4159.25,4,c_rema,11.3265,11.3265,145,145,1,c_japo,13.9592,13.9592,11510,11510,1,p_exsp,11.1122,11.1122,2811,2811,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,14.0918,13.2551,5180,7476.5,2,c_brig,14.0918,12.877525,2381,8879.5,4,c_bren,12.4184,11.87245,837,983,2,c_japo,13.2245,12.47276667,3460,7747.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.70406667,12.19787,2868.5,5881.041667,3.333333333,13.456625,12.61946042,2964.5,6271.666667,2.75
ndx-1,142,1.462560511,0.550581261,5,3,c_eleg,13.602,12.8316,3258,3348.5,2,c_bren,12.0612,11.573975,945,3737,4,c_rema,12.8673,12.8673,1924,1924,1,p_paci,12.551,12.551,768,768,1,p_exsp,14.0918,12.70915,410,2793.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.4184,12.4184,2024,2024,1,p_paci,12.6531,12.6531,141,141,1,p_exsp,14.0918,14.0918,4093,4093,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.03466,12.506605,1461,2514.2,2,13.05443333,13.05443333,2086,2086,1
ZK688.7,143,1.472860233,0.550425829,5,,c_eleg,13.2245,13.2245,255,255,1,c_brig,12.4184,12.4184,56,56,1,c_bren,13.2245,12.17144,914,3165.4,5,c_rema,14.0918,12.30613333,508,1095.666667,3,c_japo,12.8673,12.8673,1188,1188,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1653,12.59755467,584.2,1152.013333,2.2,,,,,
olrn-1,144,1.483159955,0.550267453,7,4,c_eleg,13.2245,11.95665,2518,6177.75,4,c_brig,13.602,12.05995,2633,7598.25,8,c_bren,13.9592,12.32765556,277,9099.222222,9,c_rema,12.2959,11.8112,1635,1741,2,c_japo,14.0918,12.43196667,480,2723,3,p_paci,12.0612,12.0612,162,1855.666667,3,a_lumb,12.0612,12.0612,499,499,1,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.37245,1523,1570.5,2,c_brig,11.3265,11.3265,1602,2460,3,c_bren,11.3265,11.3265,1978,1978,1,p_paci,13.9592,12.56803333,238,2549.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.04225714,12.10140317,1172,4241.984127,4.285714286,12.55355,11.89837083,1335.25,2139.458333,2.25
